MajorAxisLength,MinorAxisLength,Area,Perimeter,AspectRatio,Eccentricity,EquivDiameter,Roundness,Compactness
379.4983989,176.1838256,52058,930.035,2.153991138,0.885701865,257.4534991,0.756308111,0.678404704
366.1065719,181.5337377,52085,888.297,2.016741221,0.868408507,257.5202549,0.829480425,0.703402437
377.754574,176.7768065,52086,919.908,2.136901223,0.883745756,257.522727,0.773467516,0.681719679
394.2448588,168.870479,52096,927.328,2.334599045,0.90361808,257.5474467,0.761285392,0.653267737
350.5119926,196.4888193,52097,891.916,1.783877545,0.828102579,257.5499186,0.822952312,0.734782045
366.9286458,181.6393878,52103,895.765,2.020094046,0.868877901,257.5647491,0.815989209,0.701947782
393.2451958,169.4395213,52107,1038.993,2.320858751,0.902411624,257.5746357,0.60656967,0.65499754
381.8636585,174.4580801,52108,911.035,2.188856248,0.889538814,257.5771073,0.788940307,0.67452637
364.9182507,182.8890504,52130,895.706,1.995298515,0.865344135,257.6314761,0.816519615,0.705997783
377.0679334,177.5579835,52141,916.908,2.123632664,0.882191276,257.6586562,0.779359254,0.68332158
384.8107018,173.0023201,52148,919.481,2.224309486,0.893241215,257.6759511,0.775107612,0.669617425
378.8536482,175.5253317,52150,912.208,2.158398702,0.886198144,257.6808923,0.787546895,0.680159459
371.8485703,178.9904525,52151,904.977,2.077477123,0.876526792,257.6833629,0.800197925,0.692979302
361.5588773,184.5522277,52153,909.777,1.959114131,0.859916467,257.6883039,0.791806847,0.712714637
378.932703,177.706341,52161,914.105,2.132353302,0.883216518,257.7080672,0.784446995,0.680089275
368.8657268,180.4884574,52169,894.114,2.043708125,0.872111799,257.7278289,0.820042925,0.698703648
373.0085089,179.0470745,52196,913.614,2.08329854,0.877264102,257.7945137,0.785817316,0.69112234
383.7124413,174.2700127,52199,919.891,2.201827127,0.890915927,257.801922,0.775174196,0.671862297
360.3593486,185.3790152,52203,889.797,1.943905831,0.857533448,257.8117995,0.828559024,0.715429752
379.5789744,176.009903,52203,905.561,2.156577375,0.88599347,257.8117995,0.799963008,0.679204637
365.3963581,183.2433689,52204,897.475,1.994049554,0.865162252,257.8142688,0.814458435,0.705574271
368.2535374,181.332872,52213,900.059,2.030815116,0.870361605,257.8364915,0.809928261,0.700160257
366.3339732,182.3641738,52238,892.863,2.008804501,0.867286963,257.8982112,0.823430127,0.703997527
366.5211214,182.9456302,52266,903.64,2.003442886,0.86652092,257.9673197,0.804337347,0.703826614
359.5803838,186.1317189,52266,886.528,1.931859793,0.855600997,257.9673197,0.835688093,0.717412104
374.4981637,178.0553307,52266,901.21,2.103268474,0.879742487,257.9673197,0.808680785,0.688834672
381.4871705,175.186845,52268,905.317,2.177601694,0.888322156,257.9722553,0.801390879,0.676227866
365.2392709,182.7609245,52271,895.603,1.998453837,0.865801947,257.9796586,0.818916447,0.70633056
352.1450671,197.893337,52271,912.105,1.779469043,0.827160752,257.9796586,0.789552476,0.732594839
383.0831119,174.7655391,52272,922.249,2.191983121,0.889873226,257.9821263,0.772293883,0.673436438
362.5583241,185.4161606,52286,966.83,1.955376074,0.859336503,258.0166716,0.702902434,0.711655627
381.0590166,175.1733074,52288,909.031,2.175325809,0.888073622,258.0216063,0.795159967,0.677117179
364.8771252,191.8304149,52293,924.252,1.902081718,0.850645459,258.0339426,0.769259067,0.707180376
352.4820889,189.3009514,52313,896.732,1.862019637,0.843549607,258.0832817,0.817512034,0.732188358
352.4820889,189.3009514,52313,896.732,1.862019637,0.843549607,258.0832817,0.817512034,0.732188358
362.4719118,184.5235704,52319,892.41,1.964366455,0.860725131,258.0980816,0.825544412,0.712049881
366.0443158,182.4529735,52319,897.233,2.006239244,0.866921301,258.0980816,0.816692978,0.705100641
380.3986606,176.2154961,52323,910.584,2.158712878,0.886233393,258.1079478,0.792980433,0.678519602
377.9053847,177.2423724,52348,905.268,2.132139057,0.883191495,258.1696026,0.802704356,0.683159365
368.6700282,185.9717941,52353,916.856,1.982397546,0.86344693,258.1819318,0.782616814,0.700306268
380.6054979,176.2625417,52379,908.583,2.159310164,0.886300359,258.2460341,0.797329538,0.678513672
353.8191066,189.7892566,52388,894.691,1.864273632,0.84396265,258.2682196,0.822423565,0.729944242
358.823553,186.3452156,52398,904.806,1.925585006,0.854578221,258.292868,0.804291781,0.719832536
374.2966613,179.7192152,52403,931.312,2.082674693,0.877185414,258.3051913,0.759233945,0.69010819
369.6667287,181.1519592,52417,903.773,2.040644386,0.871699224,258.3396935,0.806423731,0.698844861
382.9034002,175.4288082,52423,914.234,2.182671159,0.88887272,258.3544787,0.788164732,0.674724953
372.7634141,180.4026485,52425,902.449,2.066285707,0.875090021,258.3594069,0.808915146,0.693092179
363.5620574,184.3698847,52425,902.771,1.971916715,0.861874982,258.3594069,0.808338202,0.710633581
376.5203919,177.7757744,52437,915.701,2.117951072,0.881515845,258.3889742,0.785851206,0.686254927
370.8749132,181.2363951,52443,901.308,2.046360021,0.872467263,258.4037566,0.811242958,0.696740997
342.1508562,198.7842347,52452,878.032,1.721217262,0.813914849,258.4259287,0.854970693,0.755298208
370.1090198,181.3182961,52461,899.967,2.041211658,0.87177577,258.4480988,0.813941625,0.698302622
364.9769654,183.8306827,52462,903.657,1.985397432,0.863891766,258.450562,0.807323274,0.70812842
364.9769654,183.8306827,52462,903.657,1.985397432,0.863891766,258.450562,0.807323274,0.70812842
365.4412629,185.1951713,52481,909.971,1.973276411,0.862080491,258.4973589,0.796446965,0.707356791
377.1397585,178.2679188,52487,925.347,2.1155784,0.881232014,258.5121351,0.770286651,0.685454475
387.712693,172.9486712,52489,919.205,2.241778964,0.894995928,258.5170603,0.780644684,0.666774818
349.7622227,192.6507381,52502,895.985,1.815524956,0.834634044,258.5490719,0.821834244,0.739213829
357.7144636,187.8422717,52546,907.578,1.904334207,0.851029482,258.6573895,0.80164411,0.723083397
376.5607098,178.6433824,52559,919.485,2.107890618,0.880305133,258.6893837,0.781209759,0.686979223
378.3836274,177.4124465,52563,908.526,2.132790764,0.883267586,258.6992273,0.800230846,0.683695616
376.8764674,181.6248029,52569,923.94,2.075027537,0.876214498,258.7139919,0.773841543,0.686468948
363.870729,185.0580946,52593,903.642,1.966251354,0.861013573,258.7730422,0.809366067,0.711167515
347.9376739,196.3683693,52612,889.871,1.771862114,0.825516487,258.8197808,0.83491174,0.743868228
374.9568373,180.2804515,52614,909.269,2.079852996,0.87682853,258.8247001,0.799698746,0.690278652
395.0671806,170.3825327,52617,936.323,2.318707056,0.902220604,258.832079,0.754196589,0.655159658
373.0269822,180.4283802,52645,909.85,2.067451815,0.875240929,258.9009383,0.799148328,0.694054185
384.432846,174.928609,52647,918.243,2.19765565,0.890475934,258.9058561,0.784636018,0.673474857
375.6454924,179.4649915,52687,907.204,2.09314078,0.87849532,259.0041928,0.804458087,0.689491018
376.8417353,178.8124116,52692,908.744,2.107469677,0.880254061,259.0164823,0.801809937,0.687334916
380.9695114,176.6470944,52736,907.64,2.156670126,0.886003907,259.1246044,0.804432847,0.680171501
385.0091891,175.145116,52741,917.035,2.198229662,0.89053664,259.1368882,0.788109207,0.673066762
374.7168983,180.5121916,52743,915.674,2.075853686,0.876319958,259.1418015,0.790483714,0.691566894
362.1457656,190.0694557,52744,914.903,1.905333838,0.851199416,259.1442582,0.791831589,0.715579976
390.0784989,173.9985977,52744,918.914,2.241848521,0.895002826,259.1442582,0.784934089,0.664338739
359.7582733,187.6662821,52751,916.801,1.917010713,0.85316234,259.161454,0.788661071,0.720376634
366.468076,183.9484185,52762,914.255,1.992232816,0.864897007,259.1884736,0.793225058,0.707260716
374.2011816,180.1060241,52764,908.251,2.077671657,0.876551541,259.193386,0.803777429,0.69265785
361.5211964,186.6833667,52772,903.547,1.936547443,0.856357806,259.2130345,0.812291523,0.717006464
383.4384506,175.842829,52784,914.54,2.180574851,0.88864556,259.2425045,0.793061289,0.676099395
389.1208357,173.2824387,52794,931.724,2.245587255,0.895372575,259.2670602,0.764222583,0.666289328
381.5757326,176.7344532,52801,913.848,2.159034222,0.886269428,259.2842479,0.794518621,0.679509271
377.2080714,182.5755884,52812,918.444,2.066037824,0.875057906,259.3112547,0.78675066,0.68744885
366.4237206,184.3619606,52831,899.388,1.987523453,0.864205665,259.3578963,0.820737955,0.707808697
380.0157284,177.6421699,52856,915.191,2.139220258,0.8840142,259.4192541,0.793013675,0.682653992
368.1267438,183.2687353,52864,902.318,2.008671818,0.867268087,259.4388855,0.815925757,0.704754245
372.6842184,181.3120031,52874,937.519,2.055485639,0.873678887,259.4634226,0.755947917,0.696201797
380.0417586,177.9162954,52875,911.09,2.136070548,0.883649367,259.4658762,0.800456406,0.682729911
375.8818235,179.6027878,52881,899.466,2.092850718,0.878459308,259.4805973,0.821372239,0.69032494
374.0184684,180.8133557,52881,905.424,2.068533416,0.875380648,259.4805973,0.810597983,0.69376413
377.4841536,178.8823401,52887,905.99,2.110237117,0.880589218,259.4953175,0.809677346,0.687433671
378.6667943,178.5070772,52889,923.455,2.121298496,0.881914508,259.500224,0.779370109,0.685299656
364.183911,186.4900848,52907,930.83,1.952832567,0.858939744,259.5443789,0.767330139,0.712673929
367.0152461,185.4607746,52912,913.542,1.978937308,0.862931029,259.5566427,0.796722357,0.707209429
364.5229899,185.5050335,52921,901.041,1.965030183,0.860826806,259.5787163,0.819122395,0.712105199
380.9248103,178.9937156,52922,931.369,2.128146282,0.882723642,259.5811688,0.766659559,0.681449887
379.9482538,178.1583825,52923,910.943,2.132643149,0.883250358,259.5836213,0.801441658,0.683207828
374.8499053,180.3327991,52936,905.863,2.07865628,0.876676689,259.6155013,0.810654771,0.692585213
365.4608679,190.7847959,52942,918.137,1.915565997,0.852921666,259.6302139,0.789214815,0.710418643
370.4330203,182.8715928,52948,942.553,2.025645507,0.869649432,259.6449256,0.748941445,0.700922735
364.0186631,189.9490931,52961,909.106,1.916401164,0.853060871,259.6767982,0.805261606,0.713361222
374.4025122,181.0813373,52964,919.804,2.067593037,0.875259185,259.6841529,0.786683521,0.693596182
387.708889,174.7193865,52968,924.79,2.219037605,0.892702836,259.6939587,0.778282363,0.669816881
371.174681,182.4051327,52974,900.713,2.034891647,0.870918963,259.7086669,0.820540023,0.699693918
368.4893717,184.0945033,52983,917.359,2.001631581,0.866260582,259.7307275,0.791166258,0.704852697
368.5669583,183.6924603,52990,916.034,2.006434873,0.866949242,259.7478844,0.793561513,0.70475087
382.6446236,176.8480716,52994,915.63,2.163691242,0.886789703,259.7576879,0.794321903,0.678848393
386.7899328,175.0464077,52995,917.029,2.20964222,0.891732963,259.7601387,0.791915094,0.671579368
365.599691,185.0485891,52999,900.505,1.975695642,0.862444973,259.7699417,0.821306542,0.710531076
382.7761912,177.3468881,53002,931.496,2.15834738,0.886192384,259.7772938,0.767609133,0.67866628
358.1807514,189.7374963,53008,901.15,1.887769989,0.84816911,259.7919972,0.820270529,0.725309766
375.4326141,180.6114155,53009,903.591,2.078675997,0.876679193,259.7944476,0.815860078,0.691986892
386.1190193,175.9423077,53012,927.448,2.194577441,0.890149504,259.801799,0.774470563,0.672854187
375.7425792,180.6354243,53027,910.442,2.080115684,0.876861822,259.8385524,0.803900601,0.691533424
368.5543167,188.2721868,53032,941.666,1.95756114,0.85967597,259.8508025,0.751543443,0.705054291
362.7216461,188.7973584,53037,905.773,1.92122204,0.853860423,259.8630519,0.812362885,0.716425542
359.6497681,189.1927189,53042,896.923,1.900970451,0.850455434,259.8753007,0.828551358,0.722578808
367.3485325,184.9215368,53053,899.852,1.986510273,0.864056213,259.9022462,0.823337011,0.707508601
372.240606,184.9815247,53054,924.223,2.012312346,0.867784474,259.9046956,0.780502778,0.698216937
373.3477056,181.8319054,53069,908.672,2.053257401,0.873384685,259.9414346,0.807674695,0.696244896
368.9348248,184.4943256,53081,902.864,1.999708249,0.865983283,259.970822,0.818284428,0.704652433
385.8848811,176.382532,53119,931.513,2.187772659,0.889422562,260.0638602,0.769275523,0.673941564
390.5268382,174.2399368,53121,930.241,2.24131646,0.894950044,260.068756,0.7714098,0.665943363
378.1561499,179.5575752,53160,917.041,2.106043977,0.880080832,260.1642062,0.794359933,0.687980894
387.9886115,175.4295807,53164,918.957,2.211648742,0.891941221,260.173994,0.791110471,0.670571213
366.2212707,186.2946336,53171,907.287,1.965817606,0.86094728,260.1911217,0.81169957,0.710475176
330.7512978,205.7273237,53174,876.633,1.607716913,0.783017202,260.1984619,0.869507965,0.786689164
361.9145741,189.0746055,53174,904.614,1.914136344,0.852682897,260.1984619,0.816549629,0.718949941
371.4769263,183.4534432,53179,911.324,2.02491117,0.869547778,260.2106949,0.804645182,0.700476063
390.3221814,175.6367648,53181,961.414,2.222326185,0.893039163,260.215588,0.723011957,0.666668717
364.1615729,186.6509606,53196,904.656,1.951029728,0.858657469,260.252283,0.816811616,0.714661574
377.9358535,180.1575689,53218,909.526,2.097807246,0.879072433,260.3060931,0.808422098,0.68875734
358.7929793,193.0317977,53221,899.204,1.858724747,0.842942748,260.3134299,0.827135069,0.725525428
372.8302749,183.6102592,53226,919.697,2.030552522,0.870325574,260.3256576,0.790759019,0.698241734
380.3253043,178.9699397,53228,920.083,2.125079245,0.8823623,260.3305485,0.790125356,0.68449442
381.4576145,178.4907289,53240,920.951,2.137128448,0.883772101,260.359892,0.78881446,0.682539507
358.4249512,191.0051743,53256,900.495,1.876519589,0.846177316,260.3990115,0.825307509,0.726509164
384.7874444,177.2092358,53279,925.993,2.171373533,0.887639995,260.4552355,0.780819268,0.676880806
367.8415066,185.67114,53281,913.484,1.981145302,0.863260576,260.460124,0.802380455,0.708077037
362.9207993,187.7464239,53290,904.92,1.933037082,0.855791648,260.482121,0.8177776,0.717738199
374.4862022,183.1041603,53306,913.497,2.045208594,0.872313112,260.5212221,0.802734093,0.695676424
378.8140396,179.7800154,53316,935.056,2.107097603,0.880208889,260.5456574,0.766288275,0.687793033
376.7533936,182.1170851,53325,917.32,2.068742718,0.875407658,260.5676471,0.796340867,0.691613272
370.0178761,185.7616169,53361,922.495,1.991896292,0.864847786,260.6555876,0.787962922,0.704440527
376.3529861,181.1850525,53367,912.246,2.077174584,0.876488288,260.6702415,0.805858365,0.692621691
344.2801299,200.1156997,53370,892.301,1.720405398,0.813719075,260.6775681,0.842333954,0.757167043
345.288309,201.8438182,53382,897.04,1.710670716,0.811346134,260.7068725,0.833644879,0.755041123
380.3470162,179.9586102,53388,919.291,2.11352497,0.880985526,260.7215235,0.793866543,0.685483289
380.7954809,179.6087197,53404,926.968,2.120139165,0.881776672,260.7605888,0.781005635,0.68477858
372.3549934,183.3314259,53408,904.541,2.031048368,0.870393596,260.7703542,0.820275359,0.700327265
367.6290579,185.5455883,53434,918.473,1.981340873,0.863289706,260.8338203,0.795966449,0.70950273
367.6290579,185.5455883,53434,918.473,1.981340873,0.863289706,260.8338203,0.795966449,0.70950273
393.2035226,174.8887391,53444,944.057,2.248306693,0.895640265,260.8582263,0.753550541,0.663417826
372.025377,184.0816331,53447,936.493,2.020980425,0.869001561,260.8655476,0.765815454,0.701203638
349.4782173,196.1545287,53473,899.337,1.781647458,0.827627154,260.9289907,0.830805746,0.746624475
375.1913922,182.908185,53480,916.923,2.051255346,0.873119443,260.9460689,0.799347331,0.695501214
381.2313209,180.7676532,53491,918.605,2.108957627,0.880434442,260.9729037,0.796586553,0.684552631
375.5473574,182.133928,53495,917.24,2.06192971,0.874523809,260.9826612,0.799018959,0.694939416
375.3165391,183.0186713,53505,921.825,2.05070082,0.873045825,261.0070532,0.79123824,0.695431792
374.4842851,182.9924676,53508,913.333,2.046446447,0.872478822,261.0143704,0.806065407,0.696996859
392.3779286,174.0838971,53527,946.749,2.253958782,0.896193283,261.0607077,0.750434959,0.665329746
375.5002367,182.420075,53533,920.493,2.058437026,0.874066948,261.0753388,0.793945087,0.695273433
361.8430229,190.0554191,53544,905.381,1.903881639,0.850952448,261.1021604,0.820838888,0.721589595
366.8484964,187.3973369,53562,906.878,1.95759717,0.859681556,261.1460444,0.81840621,0.711863472
358.423533,192.9712758,53566,921.082,1.857393187,0.842696458,261.1557954,0.793418806,0.728623462
377.7799429,181.8434323,53574,927.901,2.077501168,0.876529852,261.1752962,0.781916994,0.69134241
397.7631863,172.2405901,53576,935.254,2.309346397,0.901382894,261.1801712,0.76969914,0.656622282
363.3652307,189.2972781,53606,917.898,1.919548101,0.853583564,261.2532852,0.799529365,0.718982619
385.1188504,177.7240706,53607,929.682,2.166948175,0.887151391,261.255722,0.779403807,0.678376874
385.1188504,177.7240706,53607,929.682,2.166948175,0.887151391,261.255722,0.779403807,0.678376874
388.4942698,177.244331,53611,939.045,2.191857238,0.889859793,261.2654689,0.763995786,0.672507909
383.6631398,179.5360209,53624,933.414,2.136970274,0.883753762,261.2971438,0.773428995,0.681058764
364.9454311,190.4602938,53639,905.941,1.916123429,0.853014601,261.333687,0.821278979,0.716089762
375.6954573,183.8018544,53645,913.513,2.044024302,0.872154261,261.3483028,0.807810789,0.695638709
388.8616732,176.213146,53651,921.453,2.206768802,0.891433655,261.3629178,0.79403804,0.672123112
378.6001395,181.6477771,53663,914.023,2.084254184,0.87738449,261.3921454,0.807180318,0.690417457
377.9587503,181.2260691,53679,913.665,2.085565019,0.877549327,261.4311105,0.808053849,0.691692176
354.3971294,195.9801606,53679,949.603,1.808331661,0.833183972,261.4311105,0.748049134,0.737678409
354.3971294,195.9801606,53679,949.603,1.808331661,0.833183972,261.4311105,0.748049134,0.737678409
364.9581306,189.8962923,53684,902.24,1.921881287,0.853969235,261.4432859,0.828725261,0.71636515
368.4550793,186.3951072,53706,916.002,1.976742227,0.86260219,261.4968508,0.804340298,0.709711619
360.8947204,195.8243881,53709,915.904,1.84295084,0.839986001,261.5041543,0.804557373,0.724599556
386.5679918,177.450289,53715,962.027,2.178457944,0.888415442,261.5187606,0.729341494,0.676514264
371.2326566,185.6881088,53726,909.042,1.99922687,0.86591374,261.5455367,0.817008309,0.704532675
395.3224668,174.2350636,53743,946.992,2.268903048,0.897634016,261.5869126,0.753076593,0.661705151
383.563625,179.4455217,53746,912.86,2.137493438,0.883814399,261.5942136,0.810489993,0.682009963
354.1312794,194.4597156,53759,899.51,1.821103556,0.835745098,261.6258487,0.834928054,0.738782095
368.9886022,187.0703306,53763,922.914,1.972459241,0.861957038,261.6355818,0.793178421,0.709061419
356.1336787,193.1511112,53775,888.483,1.843808594,0.840149007,261.6647789,0.856036018,0.734737529
373.1675803,184.4092628,53791,913.861,2.023583711,0.869363709,261.7037034,0.809392535,0.701303428
383.5121875,180.6248688,53795,928.116,2.123252408,0.882146257,261.7134336,0.784778789,0.682412299
376.5134286,183.7309208,53799,927.771,2.049265453,0.872854962,261.7231634,0.785420949,0.695123051
374.2964004,184.6069103,53802,929.21,2.027531904,0.869910004,261.7304606,0.783033846,0.699259892
368.7020375,186.5242768,53811,903.458,1.976697317,0.862595449,261.7523508,0.828447499,0.709929222
380.0911193,181.146824,53816,920.997,2.098248873,0.879126831,261.7645112,0.797268944,0.688688838
387.4442295,177.6853692,53855,923.149,2.180507214,0.888638218,261.8593433,0.794131251,0.67586332
382.7224322,182.9623653,53862,939.408,2.0918096,0.878329912,261.8763608,0.766979632,0.684246176
387.1179249,177.923686,53866,961.806,2.175752614,0.888120295,261.8860846,0.731727921,0.676502088
383.5232584,179.6112825,53870,928.608,2.13529603,0.883559383,261.8958081,0.785040383,0.682868124
381.0084046,181.1751677,53929,918.433,2.10298359,0.879707675,262.0391868,0.803410071,0.687751723
364.5795437,189.2970041,53931,915.794,1.925965735,0.854640599,262.0440457,0.808077007,0.718756854
366.7775612,191.2792215,53933,915.68,1.917498191,0.853243411,262.0489045,0.808308201,0.714462749
377.5391788,186.636221,53937,922.703,2.022861247,0.869263361,262.0586219,0.796109462,0.694122985
378.8819003,181.8273364,53945,915.187,2.083745535,0.877320435,262.0780556,0.809359328,0.691714372
379.4051851,182.4842573,53957,927.991,2.079111868,0.876734529,262.1072035,0.787354167,0.690837168
392.151163,175.599397,53966,929.74,2.233214747,0.894141275,262.1290622,0.784525494,0.668438824
366.1477398,189.4386666,53978,924.848,1.932803616,0.855753871,262.1582044,0.793023267,0.71599023
366.1477398,189.4386666,53978,924.848,1.932803616,0.855753871,262.1582044,0.793023267,0.71599023
397.868178,173.1954391,53983,933.999,2.297220875,0.900281303,262.170346,0.777631881,0.65893771
378.3393914,182.9928585,54010,914.213,2.067509052,0.875248328,262.2359011,0.812062127,0.693123442
365.6682108,191.4539936,54018,916.231,1.909953426,0.851980832,262.2553216,0.808608684,0.717194752
366.3193347,189.2697659,54037,923.47,1.935435028,0.856178768,262.3014397,0.796261121,0.716045851
375.4532964,186.7460967,54037,920.421,2.01050144,0.867527997,262.3014397,0.801545271,0.698626014
358.7940781,192.7957391,54040,902.148,1.861006263,0.843363352,262.3087208,0.834391023,0.731084309
359.0696251,194.2769697,54040,917.08,1.848235669,0.840986218,262.3087208,0.807440929,0.730523281
390.0453475,177.7349423,54044,944.926,2.194533852,0.890144871,262.3184285,0.760609511,0.672533156
364.5190353,193.5998216,54046,951.099,1.882847992,0.847302678,262.3232823,0.750796036,0.719642205
365.2536275,190.0859936,54049,907.42,1.921517838,0.853909261,262.3305628,0.824861119,0.718214805
338.7673701,207.7749483,54064,893.898,1.630453396,0.789829609,262.366962,0.850241125,0.774475304
391.3126563,176.8546005,54070,932.991,2.212623563,0.892042176,262.3815203,0.780569046,0.670516315
375.8839417,185.4228552,54082,914.723,2.027171577,0.869860293,262.4106344,0.812238198,0.698116108
389.9310456,177.6057363,54085,940.816,2.195486777,0.89024609,262.4179125,0.767851627,0.67298543
381.6030998,181.2717506,54088,948.654,2.105143789,0.879971256,262.4251903,0.755257597,0.687691453
382.5080261,181.164722,54095,964.821,2.111382514,0.880727511,262.4421711,0.730253242,0.686108926
389.4636924,178.2750108,54096,935.844,2.184623019,0.889083588,262.4445968,0.776190096,0.673861523
389.2405726,177.5385137,54100,937.493,2.192428925,0.889920777,262.4542996,0.773519135,0.67427272
378.6466276,183.0589144,54113,919.682,2.068441347,0.875368764,262.485831,0.803963075,0.693221098
365.6013248,189.2205243,54114,914.857,1.932144127,0.855647078,262.4882564,0.812480732,0.717963089
386.0062134,179.2076792,54128,937.48,2.153960227,0.885698373,262.5222087,0.773940942,0.680098402
377.6274612,183.6459322,54130,931.577,2.05628002,0.873783517,262.5270587,0.783809235,0.695201186
359.9526927,192.9524331,54133,919.075,1.865499631,0.8441866,262.5343335,0.80532291,0.729357882
378.8635821,182.8993901,54143,924.812,2.071431632,0.875753848,262.5585814,0.795509311,0.693016151
381.7296669,181.3909471,54147,919.032,2.104458205,0.8798877,262.5682799,0.805606565,0.687838286
383.1908234,181.1120782,54150,940.116,2.115766255,0.881254525,262.5755536,0.769919708,0.685234451
385.2474284,180.2060758,54150,941.398,2.137815979,0.883851759,262.5755536,0.767824176,0.681576395
380.6560643,181.928171,54154,933.472,2.092342611,0.878396184,262.5852515,0.780976226,0.689822851
349.4594503,202.9347314,54160,929.492,1.722028791,0.81411022,262.5997977,0.787765954,0.75144569
349.4594503,202.9347314,54160,929.492,1.722028791,0.81411022,262.5997977,0.787765954,0.75144569
391.3020017,178.3235572,54165,947.34,2.194337124,0.890123957,262.6119189,0.758432371,0.671123372
388.728347,178.9482034,54180,951.753,2.172295333,0.887741362,262.6482791,0.75162351,0.675660217
378.0676879,183.3518368,54186,935.38,2.061979276,0.874530274,262.6628218,0.778252989,0.694750782
372.9546216,186.4501232,54187,919.972,2.000291634,0.866067487,262.6652455,0.804555027,0.70428205
372.9546216,186.4501232,54187,919.972,2.000291634,0.866067487,262.6652455,0.804555027,0.70428205
377.2254274,183.4482511,54195,918.682,2.056304299,0.873786713,262.6846344,0.806935218,0.69635983
386.9359223,179.1458043,54195,927.979,2.159893857,0.886365742,262.6846344,0.790847576,0.678884072
380.1850559,182.1473635,54221,922.349,2.087238863,0.877759316,262.7476382,0.800915732,0.691104593
369.1689547,187.6646455,54224,907.212,1.967173698,0.86115438,262.7549068,0.827911363,0.711747029
377.4947726,183.9174156,54261,922.242,2.052523256,0.873287521,262.8445376,0.80169258,0.696286563
350.8163078,197.8891724,54267,905.389,1.772791828,0.825718761,262.8590694,0.831907903,0.749278365
382.4225355,181.2497006,54282,934.728,2.109920923,0.880550998,262.8953955,0.780719812,0.687447446
385.5655477,179.8034164,54287,923.619,2.144372757,0.884607234,262.9075031,0.799686915,0.681874988
374.4387362,191.6264209,54306,926.309,1.954003704,0.859122643,262.9535068,0.79532734,0.702260427
385.2342561,180.5709647,54312,926.03,2.133423038,0.883341335,262.9680326,0.795894579,0.682618507
366.7744394,190.7502467,54313,926.338,1.922799292,0.854120547,262.9704535,0.795380054,0.716981407
368.7790787,191.6399818,54314,925.054,1.924332675,0.854372748,262.9728743,0.79760429,0.713090545
357.836505,197.8276523,54315,916.474,1.808829559,0.833284981,262.9752952,0.81262345,0.734903487
362.9860994,196.8510017,54318,919.579,1.84396369,0.840178453,262.9825576,0.807189576,0.724497599
365.7269869,191.2220666,54338,913.686,1.912577316,0.852421834,263.0309685,0.817936469,0.719200327
379.4359707,185.8539827,54338,925.712,2.041581059,0.871825578,263.0309685,0.796822752,0.693215691
383.1179338,182.1098958,54340,939.694,2.103773286,0.879804135,263.0358091,0.773315278,0.686566161
383.4831858,181.573601,54349,929.772,2.111998571,0.880801791,263.0575907,0.790038935,0.685969034
368.6042693,188.93584,54349,908.396,1.95094943,0.858644876,263.0575907,0.827658149,0.713658556
390.4237882,183.0547591,54358,958.816,2.132825118,0.883271595,263.0793705,0.743023908,0.67383028
389.9463531,178.055523,54366,933.319,2.19002672,0.889664176,263.0987288,0.784290638,0.674704935
371.294459,187.5156135,54379,915.524,1.98007223,0.863100572,263.130183,0.815270286,0.708683301
373.5142986,186.4584049,54385,922.911,2.003204408,0.866486688,263.1446991,0.802360153,0.704510376
387.0408342,182.7286998,54388,941.251,2.118117377,0.8815357,263.1519568,0.771439819,0.679907476
390.0364557,178.241173,54388,942.313,2.188251173,0.889473922,263.1519568,0.769701951,0.67468554
367.5232503,189.0645417,54390,902.376,1.943903637,0.8575331,263.1567952,0.839370788,0.716027612
385.3302876,180.8988232,54398,927.333,2.130087309,0.882951441,263.1761478,0.794916235,0.682988481
372.7981194,189.8059989,54403,939.604,1.964100826,0.860684408,263.1882424,0.774360157,0.705980607
379.7136483,183.156467,54413,922.901,2.07316539,0.875976279,263.2124301,0.802790643,0.693186645
384.9414135,180.5968826,54413,923.367,2.131495339,0.883116262,263.2124301,0.801980551,0.683772701
371.6190058,187.5068338,54417,915.508,1.981895797,0.863372309,263.2221045,0.815868512,0.70831174
375.7703136,187.2715154,54421,925.405,2.006553494,0.866966179,263.2317786,0.798569462,0.700512438
392.0469996,179.0746985,54434,946.419,2.189293087,0.889585627,263.2632169,0.763683156,0.671509327
374.3003318,187.1468124,54435,924.191,2.000035838,0.866030576,263.2656351,0.800874787,0.703353999
388.10464,179.5773303,54438,950.299,2.16121177,0.886513157,263.2728895,0.757515425,0.678355429
373.6820442,186.5162056,54447,915.829,2.003482985,0.866526674,263.2946515,0.815746157,0.704595405
363.9463637,197.5002259,54447,928.902,1.84276429,0.839950515,263.2946515,0.79294675,0.723443556
391.5054793,177.9140199,54455,942.256,2.200531917,0.890779604,263.3139939,0.77074338,0.672567838
372.2989818,186.8038659,54460,915.306,1.992993989,0.865008237,263.3260823,0.816873641,0.707297347
378.7939634,183.501841,54471,915.945,2.064251571,0.874826107,263.3526746,0.815899036,0.695239893
366.7701693,190.4947982,54471,916.607,1.925355299,0.854540566,263.3526746,0.81472093,0.718031881
386.3881482,184.072856,54485,948.85,2.099104435,0.879232109,263.3865156,0.760486826,0.681663029
389.0030545,178.6838967,54486,931.932,2.177045955,0.888261546,263.3889326,0.788363195,0.677087055
