mpg,cylinders,displacement,horsepower,weight,acceleration
36.39604049993029,4,40.2,25.0,515.8,19.19308233433424
24.50676549866529,4,53.9,54.0,1285.8,16.00791992193819
23.972557537986074,6,129.8,64.0,1526.8,14.399566466060735
22.999665622379823,4,249.9,66.0,2681.2,18.209883612385475
11.993016693525039,8,332.0,146.9,3336.6,14.39006009923152
13.000352245955506,4,360.9,143.9,2891.5,13.703410734531813
16.99009323027341,6,95.1,51.0,1287.0,15.809759579972058
20.491646197281828,8,72.0,38.9,652.4,16.39642796306675
36.97819612647632,8,16.7,3.0,221.2,18.199125942242716
34.51081686724502,4,23.2,24.0,334.4,16.006144807497886
28.988248552116588,6,29.8,29.1,453.8,14.493245881078863
31.006207576251498,4,21.8,26.1,461.2,14.011114009594566
13.971429437571974,8,249.7,146.8,2526.9,12.4864956336674
17.994621628093498,4,67.1,49.0,896.8,14.890215339674493
14.981400085961113,4,281.9,93.9,2741.8,14.701959601306433
19.000332961797184,4,249.8,54.0,1822.7,14.892526128321864
12.98822266809327,6,282.1,124.0,2609.3,13.497884063028698
14.986609248602766,4,182.2,63.9,2351.7,19.491923297099497
16.918980100476603,4,237.2,104.1,2483.6,16.39473419423871
18.008808800160025,8,94.9,44.0,992.6,15.696164537185519
26.61032928477128,4,22.0,25.9,513.2,17.306890339627095
14.989455729292102,4,194.2,49.0,2681.3,17.99848139974631
15.491235181673396,6,181.9,129.0,1280.2,8.007244355109357
12.991418720439276,4,331.9,152.1,2698.3,11.501059551963703
24.29913305977402,4,52.0,49.0,875.4,16.01228304783987
32.99817677114881,4,16.6,19.0,322.4,17.69829385330819
23.889681245500892,8,30.1,28.9,932.6,18.989989053985674
16.02924243273363,4,236.1,104.0,1823.3,14.891215357281734
28.985320820418234,8,21.7,19.1,256.7,16.591805698817414
17.987423619991436,8,331.9,129.1,2542.5,14.007574145724465
15.995814226598824,8,189.7,46.2,1104.8,16.396848272537337
32.901772358325886,8,36.9,34.0,507.9,18.990772358554977
34.9854573601869,8,30.0,31.9,529.1,15.494139727944733
18.003223290721436,6,283.1,134.0,1917.6,10.999796396701274
27.40752822841835,8,129.7,44.0,1129.4,17.001320136613817
26.014703022013276,8,163.8,44.1,1457.8,15.501567422482628
36.00216701069118,8,11.1,2.0,231.5,19.49148680722964
19.997195314900424,4,72.1,58.9,1906.9,14.395153265040355
32.005399695393834,4,29.9,28.9,406.7,16.990975773579972
15.503549239790107,8,156.8,49.0,1739.1,16.004987833991976
23.673655218709236,6,16.7,30.1,516.6,16.590072200583293
36.025243837627485,4,30.2,21.1,388.9,18.005699333647485
18.50287569200747,8,131.0,67.0,1653.3,14.206185809143815
12.991119014073021,8,132.2,61.9,1768.5,14.39153850729644
18.986044552115604,8,52.2,74.0,942.7,12.196516408169225
38.069016129851185,8,2.9,6.0,224.3,18.20969234376661
26.994437211704444,4,94.8,43.0,721.5,12.99874018404761
13.00697752446053,5,331.7,169.1,2851.3,10.498730356561941
22.989794685894623,8,235.8,104.0,2326.4,14.001926490415842
28.974987461205988,8,72.0,42.0,852.7,16.497898922803
19.211009023097304,6,88.0,91.0,945.5,11.098890834998672
25.996492852428823,4,50.8,37.1,1129.3,16.394181465400294
23.01689892730886,4,67.1,22.0,560.0,19.202319708691434
20.201349736391332,8,132.2,59.0,1105.2,13.81103966739448
27.213947377346926,4,36.9,30.0,1089.1,19.496692271352646
26.00676980852015,8,72.0,63.9,815.8,14.002227500427207
25.494036623828286,4,62.1,37.0,807.6,16.99614394596319
32.40052058927144,6,23.0,24.0,838.4,22.20468711134307
34.19902652249932,4,29.0,26.0,406.7,15.000286700032804
30.5060331086271,8,132.1,59.0,933.1,9.50738969570008
21.985652790276063,8,50.9,44.1,1194.8,13.505946981850519
34.988740215069726,4,18.2,19.0,350.9,18.309967841292842
17.51572154046835,6,163.9,40.1,1333.0,18.69879583386639
27.005469810131387,4,87.9,28.9,1128.3,15.406256697877884
18.987196805672845,8,51.0,24.1,735.9,18.496785482992088
19.102739066295236,4,88.2,58.9,1556.8,12.487187610423597
17.514292308909173,4,235.9,93.9,1992.0,15.502571685566757
16.002652143236187,4,237.2,93.8,2427.5,14.004330589431968
11.973226471565829,4,271.9,93.9,3046.1,18.2108130050846
24.503261868628485,4,47.2,64.0,983.6,11.199603611794176
13.999724048385625,8,235.7,83.9,2056.8,13.502931556201187
11.991756713069599,8,386.8,173.9,3339.0,14.486421205061315
28.970810511580805,8,52.2,44.1,948.7,18.99092802719263
37.001326480027366,6,18.2,24.0,437.0,13.8999981442967
16.031133122157588,8,281.9,104.0,2523.6,14.894386965484808
37.99073606196369,4,10.9,19.0,212.3,20.99464982590947
36.984117887618886,8,12.1,8.0,373.5,20.691155588285067
30.016064761146787,3,28.9,29.0,794.8,17.601172286434824
36.10308493313273,4,18.1,17.0,372.7,17.59425184380281
35.9996909303915,8,28.7,19.1,406.2,15.806321680167171
34.388363299287874,6,23.2,19.9,497.2,19.00057149454161
17.99626997543848,4,250.0,104.1,2467.9,11.09680831038817
21.02133859120687,6,54.1,46.1,766.7,14.491969883491308
18.972251257886548,4,78.0,34.0,1006.9,20.99452788613283
25.1171108257916,8,65.9,49.9,663.3,13.905343796008228
13.010645085422809,4,292.1,123.9,2661.6,12.78947460669234
30.489912552731067,4,23.2,24.1,452.1,21.001199263552532
23.97542036291221,4,29.0,22.1,1010.3,18.000762717502663
27.99913055008665,8,51.1,31.9,641.9,15.395848346899015
16.972917136992887,4,271.8,63.9,2443.7,16.214271366011676
28.968291570574934,4,44.1,49.9,982.9,15.000580648355363
21.005717003963895,4,41.8,37.0,600.9,16.00324119384517
23.005093310248323,6,156.9,44.0,1192.3,15.303494021702528
18.0031999744234,8,236.9,49.1,1809.9,12.113478495029915
16.516810037134736,8,163.9,63.9,1994.5,13.19429454767096
16.01637052255915,3,182.3,51.0,2264.4,15.50057894440747
28.014789203631544,8,29.0,31.9,509.4,15.401102282974367
19.41476705685441,4,163.0,53.9,1035.7,14.998569621467727
25.99635357878789,6,52.1,28.9,605.8,16.489277270851645
23.014919535072455,4,163.3,54.0,1044.8,13.999964296496437
13.005989865548857,8,194.2,102.0,2481.0,16.384050869811166
21.020986301480356,4,249.8,64.0,1957.0,16.496524793949817
12.986889857375807,6,283.2,99.0,2265.8,14.49357161652302
17.53065724158434,4,62.2,49.1,1097.1,12.992508780230752
33.80071454213878,6,88.1,31.9,772.0,14.498496868652957
23.001686795307577,6,77.9,74.0,992.2,13.006038537783173
24.99082007143165,4,52.7,44.0,1056.6,13.000168917659312
31.02947216201858,6,29.0,21.1,513.4,14.791032616820402
38.01046416466272,4,2.1,0.1,143.2,21.904812014055906
20.788765771992026,8,67.2,44.1,851.7,13.50255312592694
17.57706554995529,4,48.2,37.1,1029.7,14.49928921534024
31.00668699728713,4,23.1,18.0,541.7,16.988532929366382
17.002609572341562,8,282.0,152.1,2141.5,8.496722601023095
34.100771804785424,4,21.1,19.0,368.6,18.6889051570366
31.908269255569614,8,11.2,19.0,340.0,18.48538521329032
15.010316152388224,4,249.7,93.9,2472.2,13.503657872708919
16.029049394403508,6,331.7,99.1,2485.4,12.993818533298839
21.000857490506988,4,281.9,99.0,2526.5,16.991637364995093
19.215750487013082,4,29.8,25.0,877.3,16.48593512297347
26.017491580929626,8,52.1,38.0,877.8,16.21149857264626
18.011281826610027,8,52.7,21.9,1218.5,22.196782736803826
16.020888679911234,4,189.9,63.9,1399.5,11.51066278466064
24.98050828475402,4,72.9,40.0,736.4,11.410044457393147
15.001634268565107,4,315.0,107.0,2279.6,13.399745937662194
43.98105935966248,4,23.1,28.9,387.7,18.484975376570894
19.980031150210145,8,163.2,99.1,1618.5,12.992088403687372
26.999682460274197,8,44.9,42.1,518.1,14.491762197532896
33.509337977225336,4,50.8,15.9,623.0,16.990257580140387
31.516097870503415,6,163.2,78.9,1112.2,12.193316950660128
26.487380525779972,6,182.1,49.9,652.3,13.602631484833648
20.49894601691141,4,182.0,59.1,1086.8,15.50360938402864
23.019071427365958,8,67.1,64.0,664.6,13.594704743300172
16.02952206666667,4,281.8,94.0,2719.4,14.493941016750957
12.006309944374564,8,239.1,104.1,1284.8,11.610984843908641
11.015992136165709,4,331.8,169.0,2741.5,12.493414845893762
31.027938204280936,4,30.1,33.9,631.7,15.494849625352803
22.532595413129375,4,45.2,34.0,795.9,15.198521994378373
18.013637629510235,4,157.1,38.9,1175.8,19.192705957306405
24.50921371472453,8,72.3,26.0,1578.7,18.497794070220472
13.017436415146562,4,315.0,109.0,3022.8,15.00102996266653
21.009095503420156,4,48.3,58.9,686.7,14.69125982620762
14.996066959955996,8,249.7,118.9,2683.4,9.50967067699484
36.030950862893455,4,4.0,1.9,144.6,20.41234976102374
33.67250255896738,4,50.7,24.0,578.1,16.889963201780873
16.026345420393426,6,281.9,63.9,2374.3,12.991285760614602
15.47145837628978,6,332.0,123.9,3384.3,15.394143467841884
20.009162968224985,8,163.3,93.1,1409.5,14.802170098476983
34.08847653000787,4,22.8,49.0,575.5,15.493286491227918
28.008790360132096,4,72.2,44.2,1107.2,16.700402711138977
31.003519581873086,8,52.8,37.1,778.5,13.80975863981746
26.02109105642823,8,72.0,67.0,959.9,10.991443101176344
28.968825132636162,6,11.1,24.1,181.0,15.799452845611336
21.981762743999525,8,181.9,85.9,1721.7,13.503915415996733
29.001746871987166,8,28.9,24.0,541.3,16.00406304367228
27.992354101730438,6,181.9,50.0,1003.3,12.014361995779954
13.0013280452901,4,250.0,83.2,2550.7,15.504181421382334
15.46921700858585,4,249.8,96.0,2550.4,12.997399580149962
15.501451181046088,4,236.1,121.1,2576.7,14.89164431601707
44.30462306521072,6,16.8,17.0,214.6,21.696565859780655
27.386457364428672,8,53.9,42.0,665.8,12.99280634135837
21.018185009170736,4,250.0,104.0,2443.2,14.206259267027312
16.510682301242284,6,234.1,119.0,1632.3,11.501322714480274
21.99638110922233,4,189.6,79.1,2007.2,13.402918894378924
21.02180767501798,4,73.0,42.1,1810.8,20.50888839892567
43.07213417838865,4,11.2,19.1,38.8,14.90037485514141
25.50389944205181,4,163.0,54.0,1277.2,14.491065038297158
13.016315027789938,8,282.0,94.0,2294.8,15.497551289581924
15.005707653025793,6,156.9,49.9,1344.7,12.501671045114735
16.024412179065532,8,182.2,54.1,1905.0,15.504328281366769
28.993157501006966,8,37.0,21.0,576.8,18.200933940968905
11.971430648843366,4,372.3,169.0,3121.8,12.98999273625527
20.47685451850939,4,249.9,68.9,2165.0,14.498120310216507
13.963656745445636,8,314.7,94.0,2709.9,13.49979340174552
17.986491299969693,4,182.0,114.1,2116.6,12.79960440672376
19.982075152499796,8,164.0,33.9,1960.6,19.399859353076312
26.802464537474368,4,131.1,49.1,2210.7,17.601145929156033
10.995634393168544,6,332.0,179.0,3121.2,10.99340190300558
25.011104939984776,4,28.8,17.1,388.6,18.211539040541535
19.37900467563002,4,234.0,46.1,951.3,13.509465646086557
17.99947742295105,4,78.1,51.1,1810.2,15.806390671906456
29.99583665678264,8,30.0,37.1,512.5,14.011320703806389
13.02132311797165,4,292.0,90.9,2597.3,13.205990077259779
36.02515078560778,8,28.8,21.1,596.3,15.79607796205395
24.989008329674533,6,182.2,64.0,902.5,14.005904132948553
28.986394992185758,8,36.8,30.9,1290.5,22.099854766408956
27.222401674844384,6,23.1,24.0,406.5,16.39147063092408
19.985427946241188,6,281.9,59.0,2621.2,17.606702884542525
16.02929113001739,6,281.9,104.0,2750.9,15.193497904832554
17.52337497021243,8,386.1,129.0,3291.8,12.012441094644377
19.078713926298008,8,29.0,30.2,623.6,18.589464473433427
21.00281388564601,4,182.2,42.1,1620.5,18.798534854737486
13.022753595976042,6,292.1,134.1,3041.2,11.501420502877824
13.01232931123649,8,331.8,169.0,3083.9,13.197517029408548
23.980565812136344,6,39.9,23.9,911.5,16.991050961867217
21.029634701123857,4,189.9,104.0,1370.0,11.508857554596315
16.01144162977596,8,235.9,64.0,2526.6,18.007455457582093
14.98200349993541,4,234.1,134.1,2278.8,13.502440651302202
30.01319514495359,4,52.0,63.9,509.3,14.001401558546323
31.008478561839855,8,21.1,21.1,663.9,19.196949959782216
21.998920744315054,4,88.0,44.1,1785.9,15.701946125002218
16.020485465457256,4,66.0,47.9,982.5,15.69752914113861
14.9916929544849,6,331.8,129.0,2844.6,11.998949384142307
18.008850742375156,6,88.0,60.9,1350.7,15.493596873121655
25.013320688579405,4,53.9,30.1,1407.6,17.794916808189495
20.99917146851205,4,22.9,28.9,512.1,17.698298692723924
37.99235902724749,4,12.0,19.0,337.5,15.101590228360216
33.801393310924595,8,67.1,44.0,1082.7,18.588025864351557
14.990049553916831,4,282.0,99.0,1752.8,10.010597911585421
12.99955849441143,8,331.9,66.0,2523.8,14.495246773795445
28.008632028999482,4,163.2,42.0,674.4,16.38530292669115
36.00713428560233,4,40.2,37.0,650.1,16.897595592549443
24.998018286516228,6,189.8,49.1,1853.7,16.999024492378492
17.517989812756618,4,189.7,109.0,1786.5,8.49769747975964
36.98346129880419,4,21.8,35.1,349.7,14.487012516347152
35.018784557988496,8,17.9,19.0,373.8,15.999844586022462
19.386763066793897,4,163.3,34.0,1390.5,18.997827834086873
18.013333236909446,4,131.2,76.1,887.7,16.21361375379934
29.51977289153878,4,52.6,37.9,1020.7,15.800181107555327
18.964823032040513,8,163.2,63.9,2278.8,15.999261014914714
26.79387931840161,4,83.0,28.0,599.0,14.898105069110697
20.19435421009247,4,182.1,106.0,1653.2,10.00654121381575
26.99392622549836,4,62.2,92.1,604.0,12.89030170876547
12.995336502979896,4,372.3,179.0,3384.5,11.405115232836888
12.99287192083487,8,291.9,99.1,3084.7,14.485551100079064
16.97826976338324,8,192.0,114.0,1674.4,12.493386376267427
17.517630833228086,6,72.1,41.0,666.5,15.593680485703704
31.508485226179545,4,52.0,28.1,665.0,16.990937130447215
25.011897855992476,8,157.0,42.1,1524.1,13.505715410117942
21.087377380397694,4,157.0,94.0,1906.1,16.006082710243614
19.211547419284884,8,132.2,47.9,1920.7,16.89229373278926
19.870290174372457,4,66.1,44.0,1251.5,14.800676661853801
16.492460765721663,8,48.2,38.0,663.6,15.503902828600042
27.989557928401215,6,163.8,42.1,1508.5,17.09245119455979
26.59928645294648,6,132.1,48.0,1194.3,14.49423925060064
44.58612637542905,4,9.7,14.2,181.9,13.607162178410432
31.818928497113383,6,28.7,23.0,515.0,16.20202602360408
18.97502654391846,8,271.7,45.0,2662.8,19.506989976786702
20.79660146346716,4,52.1,33.9,1022.4,18.0076889556328
22.98936793099302,4,250.0,104.0,2111.6,12.995127804193674
13.991860686667076,4,29.8,29.0,763.7,16.004659413429497
25.425251607228695,4,52.7,35.0,754.9,14.487918211790141
26.02744317115869,4,51.0,24.9,531.1,18.212793971955577
21.983329624491184,6,130.0,29.0,1822.1,16.990883342509008
14.99436429057158,3,72.1,44.1,1252.2,16.497295817454564
33.683274287713346,8,53.0,29.0,757.3,18.79057321531454
16.99817786608083,4,29.9,19.0,951.2,24.602546619288365
25.999874110052204,6,30.1,17.1,438.9,16.48832381836816
20.01484627262472,4,281.9,104.1,3020.2,16.391261190602428
11.987825905444145,4,249.9,134.1,2288.0,10.014336656815864
21.020562562515305,8,281.9,64.0,2682.5,17.699775644318713
40.80256427904098,4,14.7,6.1,147.7,20.106617894252963
38.993278418498974,4,16.7,21.0,334.4,15.79853183951537
37.71367293724372,6,28.7,29.1,356.8,14.903243213940398
36.026408139139036,4,23.2,24.0,389.4,13.006324791731316
34.518012079183144,4,28.7,33.9,352.5,14.496072905983842
34.28947017420172,4,43.0,51.1,664.1,14.486516210860803
11.990415502781289,6,386.7,144.0,3022.6,10.00114769853046
16.021301106610625,4,190.0,46.1,2253.9,19.001636280457998
16.98404469569272,8,72.3,49.1,1296.2,13.506053706065924
27.9979223231605,4,28.0,28.9,606.7,15.999172510246607
23.018720728395426,6,189.8,107.0,1507.0,15.493456534928747
24.273916433209294,6,40.0,23.9,472.0,18.797824205756438
15.005508705025154,6,156.9,93.9,1471.7,14.495639408163587
18.48124691032463,4,235.8,108.9,2020.8,11.307368371539518
21.020003349794564,6,83.0,88.9,760.4,10.015151132182677
24.982251787179784,4,100.0,41.0,975.6,12.00334042768705
27.91260629464823,6,62.2,39.9,948.1,17.59790957019247
26.003903430660998,6,95.0,22.1,897.0,16.991260152860193
13.993062648706772,4,331.7,118.9,2845.2,15.999684220823827
21.10337899029147,4,52.8,34.0,790.1,18.005656912764817
30.01662804916831,8,30.1,37.9,552.4,16.59354357507693
13.00645742642664,8,360.7,146.9,2608.9,8.494288843900858
13.965527819874358,4,235.9,104.1,2324.8,14.49371221057617
18.48058409669489,4,249.9,119.0,2225.7,12.994029445375629
36.09897954390437,4,86.9,42.1,1181.6,17.807269548417977
33.00282008585291,8,28.9,21.1,540.9,18.007639295042534
12.988758986901058,4,332.0,109.1,2442.9,12.492605193335379
26.01272906433354,8,28.6,33.9,507.4,17.292298226758113
15.47566037669197,6,249.8,93.9,2057.0,14.497571403947362
15.497167382544596,4,66.1,58.9,1689.2,16.995941463209938
18.492275318131785,8,100.2,65.9,1608.0,17.499073230009373
16.001842653581804,6,77.0,42.0,1289.2,16.39956600418513
17.518144110033873,8,52.7,33.9,1331.8,17.295300278556464
13.965264311295996,6,282.1,121.0,3040.9,15.500804998759433
27.207273760396895,4,37.0,15.9,1035.1,18.597421008536923
28.02015754719786,4,21.9,37.1,532.3,16.701785130817974
15.997022570194515,8,72.0,59.0,1369.8,12.997072681498038
25.004896223716525,6,66.1,38.0,1161.8,14.486723029709754
20.998003018251307,6,156.9,54.0,1763.8,12.995095106449442
12.996616581829157,8,331.8,146.9,3122.9,12.795672796269445
11.981810239428766,8,314.8,129.0,3292.2,15.69700505903456
27.99872239574188,4,66.0,59.0,967.7,15.003429759535967
26.03245257024848,4,163.8,87.0,1723.0,11.006356325931804
29.517912444979313,8,43.2,32.0,943.3,18.007308639434903
28.004553414180705,6,87.9,44.0,1653.1,15.999870636575379
26.016688768486233,4,72.1,42.0,930.9,16.202736702614725
32.99505325248257,6,21.7,17.1,420.8,19.39908231441516
19.39153649353094,4,28.9,37.2,512.0,12.992665169332556
32.42298543361126,4,17.9,5.9,422.1,20.09619287835461
23.89417087843744,8,72.3,42.0,674.8,13.805893718045468
26.028624909590707,6,40.0,40.0,409.4,14.009271814341712
32.99671667509404,4,16.8,3.0,337.9,20.9935382534355
28.995014188032233,8,53.0,38.9,930.7,15.499370235215238
34.49728230610356,8,16.9,6.1,336.0,17.498062260755788
16.029551533282408,6,249.7,93.8,2112.2,14.00108382981934
28.976677036629887,8,37.1,29.0,495.1,17.706015190980317
18.005166484697504,4,249.9,57.0,2151.0,18.992749732240593
24.983919427542713,6,30.1,31.9,575.5,17.000161038614614
32.993068857128236,6,28.9,14.2,518.4,20.102897495207003
27.22272730601682,6,30.0,29.0,621.2,18.999122121719903
15.997734996373831,8,182.3,96.0,2117.5,12.898243514730979
20.598293181108335,8,249.8,104.0,2427.7,12.013812156104807
19.19560746757019,4,23.2,32.9,225.1,13.195508046430092
35.005382869359934,4,48.3,29.0,386.1,14.486011045386403
28.994806761147313,4,52.7,44.1,676.7,16.011478122900947
21.992677647866884,4,163.0,86.1,1352.0,12.190072289148421
34.29371858127886,4,29.0,22.0,390.7,15.504526912401811
31.986207172373078,4,29.9,49.0,685.3,16.487482905910696
17.58099632153646,4,163.9,74.0,2034.5,19.18953839959959
28.023935917102385,6,38.7,42.1,876.2,17.70885045006772
12.99331782626614,6,360.7,169.1,2749.6,8.007234551118161
38.016650962860965,4,16.9,33.0,262.0,15.100666334381359
35.121776895130054,8,52.2,44.1,806.8,18.699471256500924
35.73121939781742,4,21.2,14.1,362.3,17.698226867232794
18.9667114681284,8,156.9,40.0,1221.6,12.000292179751359
18.98985996222528,4,72.0,68.9,1319.9,13.201716642072
28.369887112077834,6,52.2,42.0,697.9,14.489448238892269
13.96885883759479,4,156.9,46.1,1812.5,16.490015738889888
21.079146002111678,6,45.8,30.0,816.5,17.29985381343071
15.994043927465208,4,239.0,104.1,1764.1,14.498666906501082
34.493621640118974,8,76.2,24.0,734.9,18.202958430156478
43.99218638158665,8,8.1,14.0,212.0,18.489941261951913
20.581790208133274,4,48.1,42.1,736.8,15.496143768571025
27.999257050717844,8,11.0,21.1,384.6,16.484491761298422
33.98368954244842,6,28.7,22.0,453.7,16.10550050981841
44.28950458402919,8,1.9,6.0,142.7,18.00552062259524
31.491725065502113,6,36.3,21.1,609.9,17.701283669316503
16.996776336435456,4,52.9,42.0,608.8,16.792761092464925
21.995015225855113,6,112.9,104.0,779.7,11.00668341745034
20.484094666605024,4,157.0,51.1,1111.7,14.893735055254867
28.974948852015956,8,28.6,38.9,548.4,15.003939132680367
23.966509789630013,8,52.7,21.0,951.7,18.585275256237775
15.501971615924258,4,250.0,94.0,2266.7,13.900669987403157
30.004278071789386,8,54.1,45.0,517.6,12.99765490952866
26.012365592144114,6,51.9,42.0,1219.0,16.594168586691826
12.996486598349442,4,182.1,54.1,1818.4,14.007368900437966
12.993932521511923,5,331.7,143.9,2767.8,9.509565308382584
11.990193189468762,4,282.9,162.1,2623.4,13.495241143463195
36.007092496856174,8,43.2,25.0,686.9,16.99598477176073
12.99347197383594,4,332.0,152.1,3057.5,12.486559010251572
24.52499812116415,4,66.0,33.0,1064.8,19.00002187110095
28.808966747346936,4,50.8,26.1,716.4,14.49435003648746
14.998497082657867,6,104.9,63.9,1797.9,15.50731250760262
28.007403388782432,4,67.2,54.1,1004.9,12.113949342594285
24.994254232105316,4,53.0,29.0,552.6,15.206587307624437
18.014452708146305,8,52.0,42.0,1026.1,16.48495688388268
41.50813074164952,4,18.2,21.0,232.6,18.597566416514685
27.52552538698232,4,22.9,42.0,516.1,18.987475262980876
43.98636069510984,4,10.9,19.1,238.2,18.206236176578066
40.78357750827365,6,2.8,3.0,187.7,15.900066034693507
29.99477240351202,6,130.8,47.9,819.5,14.497059406009953
12.001140273397139,4,281.9,104.1,2123.1,12.493887688491988
19.984833488321758,4,182.0,54.1,1473.1,18.59342750960591
16.00760461087861,4,331.8,123.8,2851.3,14.386840223167066
16.01502475527071,4,271.8,49.1,2442.6,17.604171550804686
13.983624577935295,8,237.1,104.1,2488.2,12.993502133965762
14.987999833547347,4,47.0,38.0,1054.3,17.80238050097659
11.02948704922299,4,281.8,121.0,2772.1,14.692430677459493
36.006064069813846,4,22.0,24.9,261.3,16.203438344777574
20.771266222426586,8,50.8,40.1,851.9,16.691511469961096
23.49067325173908,4,182.0,74.1,1798.4,13.602835168184548
44.587230050374615,8,2.1,3.0,231.1,21.700764169583113
18.998657326784386,4,233.8,86.9,1751.5,10.990986940022298
13.973374947595898,8,61.9,64.0,1670.5,14.492610808728545
20.17106699225938,4,66.0,22.0,1545.5,20.10584515996437
17.993100086769296,8,65.9,44.0,1079.3,15.69615165830603
15.004067303359193,4,331.7,74.1,2660.2,13.005442180072627
23.997352279132617,6,66.1,49.1,1128.4,15.79551696731509
30.896237064399017,4,40.2,29.1,460.6,14.98955260504024
27.008066129996166,6,38.8,44.1,459.0,14.390880517343994
11.02861057512625,6,249.8,104.0,2663.5,12.99211744734164
16.98317096946903,4,88.1,99.1,1407.6,14.492668005680184
33.01288670735139,4,10.0,19.1,388.2,15.098192392456372
21.4985806136417,8,271.9,92.2,2010.2,17.002236270963422
28.996466179356254,8,28.8,38.9,778.9,16.498344431043854
23.96822950447739,4,181.9,59.0,1174.5,14.700958218778236
13.991768636923922,4,163.9,44.1,1906.4,18.003933824478878
12.993007878298828,8,360.8,169.0,3083.5,14.387391677572658
41.506859504340305,4,11.2,6.0,326.7,18.686238457863812
13.017978874293151,4,30.0,40.1,1022.9,17.392250019632602
13.98303773394424,4,283.1,129.0,2663.2,13.005947339844742
20.00681328609807,4,38.8,54.0,651.5,16.589583065434297
15.994572243769472,4,156.8,49.1,2142.0,19.49155468754548
23.967214876992205,4,156.9,104.1,1131.5,12.496858878972944
23.012243281845684,4,52.0,54.0,1006.3,14.005382892223956
13.9965660085029,4,233.9,104.1,1797.0,13.496080000680474
18.022550138142897,4,157.1,104.1,1177.4,11.003258099154127
23.78589295317335,8,249.8,104.0,1621.3,14.48560180932914
29.992641492840928,4,52.8,46.1,875.0,13.507289594381813
29.901639667932585,4,28.7,29.0,762.7,18.003640899452613
24.519104421527746,4,39.9,42.1,510.5,10.99203673709362
16.216605021432265,6,249.9,104.1,2345.1,13.698687726105312
13.97800159024967,6,249.9,118.9,2527.5,12.899664355168053
22.004273729854166,8,29.5,26.1,576.4,18.59209075809771
23.911584992793387,4,88.2,39.0,1064.6,15.503677011736784
23.01552911866853,4,233.8,94.0,2079.0,14.006673849294318
15.00375600547422,6,281.8,94.0,2643.2,18.006802780325224
22.00520220000829,6,52.1,51.1,1131.9,14.997051154133423
13.007278064233784,4,249.8,99.0,2769.9,16.794634245316235
20.60683364652479,4,132.1,68.9,1831.2,12.005658690527595
18.005752052227383,4,282.0,83.1,2050.3,14.488243040481855
34.380533936004056,8,21.8,17.0,263.9,21.49389795669199
27.991800829457013,4,16.9,19.1,352.4,18.59759627350597
17.007663043602943,6,282.0,94.0,2523.0,18.10387326785016
31.519070617862447,8,66.0,26.1,818.2,16.399632011282254
31.3252341150045,8,23.2,19.0,651.3,19.39124686066815
27.41778632419215,6,11.1,21.0,371.9,19.497501964737182
21.989994592407182,5,72.1,51.0,1219.6,13.502560957714515
24.98049221911922,6,30.1,19.0,767.5,18.489669504439707
24.988623454507305,8,40.0,25.0,928.8,15.49898113742377
32.008684156966126,8,72.8,48.0,1163.6,14.010193482585573
19.193329848803604,4,281.9,104.0,2226.7,15.496610751493433
23.99649028717841,8,76.8,42.0,735.3,14.2050887993318
37.9943996107299,8,13.1,14.2,373.7,18.594631543815193
16.97312041421781,4,249.9,103.0,2826.5,14.500942278717618
18.97503752554289,6,156.8,50.0,2112.0,16.495430003657432
19.98906589575099,8,30.1,33.1,531.3,14.49349383806216
28.013204347854323,4,44.0,24.0,696.0,18.995194085791304
26.0093950749627,4,82.9,49.0,1290.5,13.998598661998841
26.00406684038984,8,83.0,42.1,1021.7,13.194057683245024
16.00790021160998,8,314.9,106.0,2037.8,11.998547466288127
11.000290841948583,8,282.1,152.0,2728.5,8.490804183037673
37.29340028596954,4,21.2,23.9,237.0,15.506645892577895
18.195367436848283,8,72.0,40.0,1023.2,16.012392274821487
19.19820011933602,8,54.1,54.1,1345.6,13.199242244537414
18.970128404229364,6,54.1,51.0,1161.1,16.898662816721554
20.473736219154336,4,163.8,69.0,1370.8,14.487460305561227
21.99765108198571,4,182.0,56.9,1131.6,12.00783846206439
18.017829583099363,8,332.0,104.0,2844.8,14.488577151087329
13.016283680752233,6,282.0,124.0,2845.4,14.696006261260187
31.306767667345113,8,95.1,42.1,928.3,14.99478196036861
9.979818067109923,6,331.8,183.9,3043.2,8.489052713573699
21.01317096769439,6,236.9,104.1,1544.1,10.489501207400075
13.002358675964473,4,249.9,129.1,2682.3,14.498596632775255
32.786495333304075,4,86.9,59.0,793.8,12.993339430233734
32.21088654715014,8,2.8,3.0,187.9,19.19487409891085
13.009830298921418,4,281.7,104.0,2728.5,14.900385687657854
18.62256319406665,4,78.0,39.0,1242.7,17.29087167555823
26.024898695132944,6,54.1,46.1,960.7,13.504073214677216
13.019084686692981,8,331.9,124.0,2845.8,14.791421162252906
23.007371853717473,6,30.2,34.0,514.2,17.000458421632885
18.49365995353472,8,72.1,50.0,1322.1,10.995680116409769
18.006781998484257,5,194.2,104.0,2058.0,13.493692184226086
19.092238263257773,6,52.2,49.0,1330.9,16.988228777250388
16.02047089429467,4,72.1,49.1,894.9,14.487226770450684
31.97496464480455,6,17.0,29.0,358.4,16.702374634283657
25.49453186451503,6,53.8,53.9,819.9,12.598002567043956
